Date,Open,High,Low,Close,Volume
2021-01-01,235.8,239.35,191.37,221.52,3379207
2021-01-04,486.58,528.27,437.12,474.71,1782353
2021-01-05,372.2,409.64,327.05,407.23,2451312
2021-01-06,462.56,507.23,440.16,503.11,2402766
2021-01-07,371.92,420.29,343.92,385.03,3873172
2021-01-08,477.94,521.27,438.18,513.29,3509322
2021-01-11,157.02,195.57,134.26,191.99,2251566
2021-01-12,399.59,449.27,361.51,411.62,4549154
2021-01-13,284.68,329.77,261.51,286.32,2829242
2021-01-14,278.18,311.59,231.56,238.68,1603391
2021-01-15,128.68,168.15,111.2,159.03,4997066
2021-01-18,458.72,486.06,442.42,452.55,1270552
2021-01-19,209.54,229.93,207.98,224.94,4732009
2021-01-20,111.06,123.75,106.37,113.18,1461517
2021-01-21,464.37,479.12,437.87,453.11,2731581
2021-01-22,471.21,497.98,426.77,479.82,2204444
2021-01-25,286.56,332.49,251.4,326.97,4444704
2021-01-26,449.03,450.97,441.47,447.86,3916402
2021-01-27,206.96,236.6,198.41,234.03,1323617
2021-01-28,155.9,203.85,112.41,191.41,3123369
2021-01-29,259.35,279.06,216.18,255.41,166714
2021-02-01,167.26,173.2,118.01,125.15,4642143
2021-02-02,167.62,170.49,122.69,170.23,3428760
2021-02-03,137.59,140.26,131.77,137.41,4104393
2021-02-04,448.57,467.72,444.45,449.56,445014
2021-02-05,122.87,125.5,107.37,112.26,3534809
2021-02-08,400.39,438.09,381.3,403.13,3646072
2021-02-09,363.66,386.85,326.9,330.51,4395884
2021-02-10,195.2,212.9,189.78,202.71,3050330
2021-02-11,380.71,383.48,359.9,369.6,4014028
2021-02-12,359.68,387.85,315.99,356.7,315480
2021-02-15,134.21,175.58,128.79,130.18,477857
2021-02-16,350.04,395.83,302.71,321.54,3356202
2021-02-17,371.99,373.58,340.11,352.83,1130574
2021-02-18,245.46,293.85,197.4,274.14,1265387
2021-02-19,479.81,484.05,474.32,477.27,178846
2021-02-22,344.47,384.52,340.27,355.02,4263845
2021-02-23,247.85,288.78,217.15,242.33,613379
2021-02-24,408.83,440.14,405.38,433.5,3492779
2021-02-25,413.51,450.43,371.12,408.64,710641
2021-02-26,317.96,345.74,285.05,332.08,4168296
2021-03-01,477.49,491.18,468.37,488.81,1474634
2021-03-02,228.82,231.9,208.92,218.17,3609774
2021-03-03,355.74,379.9,353.11,353.95,2235930
2021-03-04,239.21,264.94,228.26,243.82,1660379
2021-03-05,448.94,487.82,411.78,465.73,4141701
2021-03-08,153.53,173.4,128.63,137.36,977570
2021-03-09,372.03,403.64,333.57,357.27,2199390
2021-03-10,224.21,270.7,180.12,251.68,3565394
2021-03-11,384.47,388.8,368.04,384.3,1341173
2021-03-12,108.58,122.08,85.86,106.95,3157263
2021-03-15,279.27,308.29,265.28,273.71,3362820
2021-03-16,344.23,385.73,336.16,370.78,1443929
2021-03-17,258.75,267.82,236.32,241.49,1180811
2021-03-18,470.38,485.42,425.11,476.29,3329548
2021-03-19,335.88,338.63,320.38,337.31,311168
2021-03-22,443.71,457.83,398.78,440.19,265799
2021-03-23,125.02,145.91,92.92,112.13,4372351
2021-03-24,416.89,432.24,394.37,399.95,2834149
2021-03-25,204.41,250.63,169.29,173.36,3572334
2021-03-26,306.44,347.37,271.27,311.6,1075373
2021-03-29,493.98,524.47,462.34,469.05,3755376
2021-03-30,473.62,518.92,439.26,473.71,3739330
2021-03-31,337.31,378.54,322.27,358.44,4727400
2021-04-01,319.9,341.54,302.31,331.83,4252729
2021-04-02,217.9,229.35,214.8,226.67,652163
2021-04-05,321.43,335.61,307.74,319.84,4186524
2021-04-06,433.32,468.17,423.78,444.93,3116013
2021-04-07,335.95,352.02,319.11,328.22,4440433
2021-04-08,271.93,298.23,267.43,289.02,3423501
2021-04-09,158.3,186.55,141.15,161.87,691451
2021-04-12,416.04,417.69,406.61,415.14,3915442
2021-04-13,203.44,224.32,175.96,217.45,4126233
2021-04-14,477.59,498.92,461.46,470.71,1954940
2021-04-15,149.95,190.17,121.68,169.99,3258390
2021-04-16,137.92,141.08,129.41,135.77,2957703
2021-04-19,265.86,314.45,220.51,224.63,2506274
2021-04-20,254.48,296.8,228.93,275.2,4322058
2021-04-21,293.45,301.72,248.79,249.95,409968
2021-04-22,351.15,383.56,326.69,343.8,2703273
2021-04-23,202.43,244.33,192.23,217.5,2851209
2021-04-26,101.36,118.16,94.13,112.35,3196919
2021-04-27,369.25,382.89,360.51,369.96,4856846
2021-04-28,370.15,413.03,324.28,368.94,967284
2021-04-29,169.92,179.83,147.44,159.37,807257
2021-04-30,241.7,265.6,206.38,250.24,3487299
2021-05-03,277.01,300.56,242.95,269.75,698556
2021-05-04,450.95,465.84,417.89,444.08,720729
2021-05-05,339.83,351.33,321.35,347.01,1583271
2021-05-06,310.04,350.96,262.2,306.29,3808945
2021-05-07,205.02,207.24,161.18,169.5,4605666
2021-05-10,131.98,144.15,84.96,128.6,3080655
2021-05-11,197.91,221.49,196.65,204.95,388279
2021-05-12,128.73,153.94,123.82,139.42,3911277
2021-05-13,421.09,453.06,376.52,437.98,536338
2021-05-14,452.29,486.83,448.07,457.05,4912764
2021-05-17,145.48,169.5,126.76,152.64,4777850
2021-05-18,237.92,246.06,235.53,242.44,408552
2021-05-19,184.05,195.56,176.04,181.68,4801566
2021-05-20,446.7,461.16,426.86,442.81,1798514
2021-05-21,228.14,263.99,185.89,217.4,683817
2021-05-24,436.25,455.14,404.73,428.81,1653578
2021-05-25,155.8,193.26,133.54,133.92,1554364
2021-05-26,211.21,243.56,175.8,237.09,1296657
2021-05-27,325.05,331.13,316.16,328.16,3124219
2021-05-28,464.79,469.08,445.87,451.18,3671346
2021-05-31,143.21,147.74,135.75,144.16,209200
2021-06-01,160.38,167.29,112.62,137.26,1633450
2021-06-02,317.2,327.97,274.27,280.77,163999
2021-06-03,248.66,269.83,233.96,254.81,4940033
2021-06-04,495.78,513.22,470.87,496.02,4391347
2021-06-07,234.99,281.96,194.85,247.45,4787343
2021-06-08,393.32,410.28,360.96,387.72,4120396
2021-06-09,244.04,263.01,197.85,202.26,1632123
2021-06-10,263.33,305.02,215.85,229.49,1066775
2021-06-11,490.9,517.76,444.69,507.98,3192714
2021-06-14,331.25,346.31,295.37,314.82,1530823
2021-06-15,373.93,376.99,344.94,367.13,3037200
2021-06-16,444.9,450.56,398.56,400.33,2486488
2021-06-17,290.6,327.47,242.91,294.04,1651544
2021-06-18,135.53,144.36,94.78,114.33,3865637
2021-06-21,258.67,283.24,218.54,262.86,2308497
2021-06-22,222.51,264.3,206.04,212.1,2386926
2021-06-23,431.18,434.47,389.42,393.54,198112
2021-06-24,203.7,208.12,178.79,188.52,2362487
2021-06-25,218.65,264.83,211.96,240.29,1209881
2021-06-28,142.93,186.2,104.98,179.36,2365292
2021-06-29,438.37,469.75,435.97,465.53,300655
2021-06-30,187.3,206.24,156.78,203.42,2208033
2021-07-01,148.63,174.58,119.28,122.36,4345003
2021-07-02,293.33,314.66,259.87,294.03,1308774
2021-07-05,243.61,258.49,234.95,256.89,1952894
2021-07-06,465.55,479.22,437.91,445.78,3121457
2021-07-07,124.88,143.32,94.52,107.99,4650364
2021-07-08,258.37,283.17,209.82,235.42,1271549
2021-07-09,151.43,190.33,144.07,145.7,4863906
2021-07-12,488.92,508.61,457.89,480.4,4076695
2021-07-13,317.57,323.66,299.04,315.36,1465677
2021-07-14,167.39,179.72,141.51,172.79,3563870
2021-07-15,365.8,373.82,326.11,331.24,980397
2021-07-16,426.87,432.61,418.23,424.64,4256516
2021-07-19,143.28,182.63,133.54,168.03,3587827
2021-07-20,362.13,387.18,334.23,361.54,768004
2021-07-21,301.71,331.26,264.02,324.51,1908775
2021-07-22,404.23,417.58,392.75,404.5,1816323
2021-07-23,246.39,292.17,215.42,268.35,4473935
2021-07-26,471.98,476.59,446.02,451.72,2004592
2021-07-27,494.21,528.24,472.96,486.67,1206327
2021-07-28,482.53,531.66,434.69,529.59,1544704
2021-07-29,237.83,241.68,226.66,229.16,3519536
2021-07-30,191.87,236.73,168.01,225.64,1694440
2021-08-02,151.86,164.34,111.66,157.67,4426066
2021-08-03,130.98,180.37,129.08,137.68,1325654
2021-08-04,394.77,408.89,363.54,381.92,1213858
2021-08-05,220.47,228.48,217.26,217.45,3371829
2021-08-06,268.35,307.03,234.37,272.36,4909702
2021-08-09,123.24,170.14,91.2,139.54,3823129
2021-08-10,187.31,198.49,150.53,152.7,1710084
2021-08-11,103.61,147.75,79.29,93.39,3850435
2021-08-12,269.92,312.11,266.28,281.45,4542202
2021-08-13,244.48,281.73,238.09,254.29,772654
2021-08-16,214.49,246.83,180.32,182.4,4673279
2021-08-17,239.42,267.56,204.88,212.64,307272
2021-08-18,326.56,376.45,283.93,350.55,206258
2021-08-19,492.44,539.85,474.29,498.11,1044428
2021-08-20,101.7,104.76,79.68,91.85,2625236
2021-08-23,491.94,520.98,488.39,515.5,2882209
2021-08-24,211.47,225.13,202.65,219.61,1636401
2021-08-25,100.05,110.11,57.1,58.47,541737
2021-08-26,104.31,152.43,100.73,142.51,2822917
2021-08-27,224.66,260.4,215.86,230.95,934935
2021-08-30,434.12,466.08,419.09,432.71,1305946
2021-08-31,433.37,470.92,402.61,435.67,3405954
2021-09-01,120.69,151.86,114.74,142.64,1048228
2021-09-02,353.88,368.09,308.45,317.46,4657237
2021-09-03,437.92,475.38,424.23,448.62,3435206
2021-09-06,143.63,190.72,115.91,181.66,1055824
2021-09-07,177.45,202.25,162.92,188.18,3772001
2021-09-08,280.09,322.62,254.75,268.91,1389922
2021-09-09,107.75,112.5,76.76,107.17,1688116
2021-09-10,179.5,221.18,134.31,175.15,710360
2021-09-13,389.2,412.88,383.24,385.75,2526635
2021-09-14,106.42,150.67,69.08,141.3,2494198
2021-09-15,316.39,334.81,307.39,316.04,382162
2021-09-16,481.96,504.17,455.84,479.29,4757233
2021-09-17,108.19,112.77,105.65,108.18,1815074
2021-09-20,108.54,127.01,86.37,88.19,613304
2021-09-21,100.33,126.35,72.62,80.05,1553082
2021-09-22,230.84,238.3,183.7,220.04,3711551
2021-09-23,382.03,394.46,373.79,388.38,3422678
2021-09-24,252.76,286.14,244.39,272.95,831636
2021-09-27,136.39,178.5,99.68,124.86,1148903
2021-09-28,221.16,245.95,173.64,178.58,4387924
2021-09-29,342.15,348.44,334.81,346.82,4267772
2021-09-30,389.33,402.89,378.8,385.54,2260997
2021-10-01,369.82,395.17,353.79,383.18,3869645
2021-10-04,179.03,207.07,150.37,184.35,1081995
2021-10-05,203.66,245.48,160.99,240.39,315050
2021-10-06,443.5,446.81,393.82,407.91,4956269
2021-10-07,370.5,403.44,347.76,368.72,1805691
2021-10-08,380.16,424.96,351.51,389.41,3817141
2021-10-11,335.66,368.74,324.67,331.87,4601275
2021-10-12,356.42,360.81,337.59,342.52,3324623
2021-10-13,143.65,147.13,142.32,144.57,1148663
2021-10-14,207.53,209.77,171.55,182.13,4587574
2021-10-15,129.16,172.89,122.15,149.74,4058171
2021-10-18,109.67,149.32,62.14,69.9,2159603
2021-10-19,363.74,408.21,333.36,335.65,3672974
2021-10-20,208.58,211.62,173.49,198.7,4581512
2021-10-21,252.68,257.37,234.43,254.34,3272574
2021-10-22,496.03,530.15,479.94,525.71,1576337
2021-10-25,211.99,240.63,190,221.95,3979685
2021-10-26,346.66,375.24,335.33,359.59,463845
2021-10-27,455.41,474,439.44,470.56,2148121
2021-10-28,437.97,445.31,395.82,443.68,4512566
2021-10-29,275.1,293.78,265.78,280.95,4410250
2021-11-01,222.84,270.7,214.3,242.22,2234286
2021-11-02,395.43,421.43,350.25,420.64,2524607
2021-11-03,181.4,188.71,154.42,165.37,3216495
2021-11-04,186,195.05,171.73,174.12,2159677
2021-11-05,108.17,113.86,95.14,113.75,4290621
2021-11-08,343.68,371.59,300.05,326.35,3891134
2021-11-09,345.06,362.01,321.72,341.06,853753
2021-11-10,330.33,369.48,300.86,364,1417622
2021-11-11,236.72,251.77,233.79,245.17,3640171
2021-11-12,110.76,154.96,95.58,147.52,2839204
2021-11-15,472.42,473.45,462.92,472.26,245163
2021-11-16,394.81,432.26,354.83,370.2,1257026
2021-11-17,399.3,413.16,375.1,401.13,2234791
2021-11-18,110.83,131.6,108.05,120.69,4110337
2021-11-19,236.36,270.56,205.73,214.4,536200
2021-11-22,289.16,296.99,251.1,273.69,4160853
2021-11-23,329.58,335.53,289.7,328.23,2458699
2021-11-24,417.06,459.75,398.67,439.8,1043370
2021-11-25,174.6,206.24,170.44,193.55,4908407
2021-11-26,259.68,288.84,257.21,283.37,2008039
2021-11-29,324.92,334.58,298.43,325.17,4102147
2021-11-30,423.24,462.56,400.39,458.99,3983512
2021-12-01,321.72,356.2,287.05,304.36,4190610
2021-12-02,257.54,276.27,209.25,251.56,3759123
2021-12-03,418.27,449.34,395.77,420.45,1492616
2021-12-06,460.04,483.72,422.14,436.24,2059025
2021-12-07,102.92,139.7,74.04,85.06,1668715
2021-12-08,168.56,207.84,142.12,183.6,4678320
2021-12-09,357.11,377.92,347.46,369.32,3736253
2021-12-10,357.18,380.12,320.36,329.57,3590188
2021-12-13,164.41,201.85,118.46,145.57,2686800
2021-12-14,196.13,236.12,174.26,191.51,1929565
2021-12-15,349.9,358.86,340.4,354.92,4459376
2021-12-16,359.81,386.2,311.64,381.45,2548138
2021-12-17,303.61,309.75,287.03,299.9,650399
2021-12-20,363.01,379.64,314.3,323.01,514502
2021-12-21,291.96,317.19,266.57,311.42,3455549
2021-12-22,222.65,254.75,206.79,253.7,3550146
2021-12-23,104.3,106.36,71.86,91.34,3573503
2021-12-24,166.23,196.9,134.38,134.98,3011372
2021-12-27,328.98,338.09,308.7,326.43,2606131
2021-12-28,320.19,337.08,294.71,328.15,3265719
2021-12-29,383.28,405.71,367.78,368.88,1058687
2021-12-30,427.55,451.67,392.54,437.54,1246497
2021-12-31,443.07,468.63,394.08,443.44,3690819
2022-01-03,221.72,260.35,183.18,203.31,439426
2022-01-04,283.31,285.55,268.19,271.13,1581808
2022-01-05,279.93,307.44,240.09,287.05,3198605
2022-01-06,354.12,377.2,338.85,371.38,2345709
2022-01-07,403.1,404.39,370.07,378.27,3098344
2022-01-10,383.19,393.45,360.91,367.6,1602519
2022-01-11,439.06,450.73,431.69,437.71,3748079
2022-01-12,130.01,152.08,118.42,144.34,4703244
2022-01-13,151.11,186.2,133.27,183.54,615339
2022-01-14,191.56,215,173.56,188.04,1248731
2022-01-17,444.13,445.62,413.46,437.12,4220325
2022-01-18,165.23,176.17,126.38,151.56,1046101
2022-01-19,201.68,223.84,157.81,209.15,3615258
2022-01-20,118.64,147.12,105.36,130.75,3744986
2022-01-21,354.04,385.62,330.82,332.82,1662779
2022-01-24,156.35,199.17,142.28,177.01,3455852
2022-01-25,407.14,449.26,386.83,424.58,2293757
2022-01-26,289.82,311.23,282.48,301.82,1474271
2022-01-27,187.43,222.11,167.19,192.55,4241810
2022-01-28,297.56,320.5,276.58,276.61,4748507
2022-01-31,337.84,363.68,328.2,331.04,3227071
2022-02-01,330.16,373.79,312.15,363.3,3144290
2022-02-02,360.82,381.13,310.88,357.3,4660301
2022-02-03,101.14,142.92,90.35,109.99,1498522
2022-02-04,286.59,325.38,240.54,265.83,4604457
2022-02-07,105.84,121.96,101.73,107.5,2112688
2022-02-08,103.93,123.93,102.39,113.81,4386036
2022-02-09,226.75,271.5,209.59,212.55,2242615
2022-02-10,341.93,356.94,329.65,341.37,2575455
2022-02-11,184,219.61,172.7,213.99,3434513
2022-02-14,366.83,406.08,348.31,389.17,414207
2022-02-15,449.22,461.85,433.9,435.73,3087575
2022-02-16,363.75,379.99,341.7,361.08,1936204
2022-02-17,296.43,331.39,249.68,311.11,4236256
2022-02-18,418.4,447.41,373.5,414.38,403642
2022-02-21,450.59,464.8,440.43,459.72,1568820
2022-02-22,342.38,356.55,329.13,354.24,2304175
2022-02-23,385.46,412.97,352.21,406.95,1046233
2022-02-24,305.11,310.73,276.29,284.37,1040738
2022-02-25,181.34,203.46,167.55,187.13,3301235
2022-02-28,473.52,510.57,445.88,502.42,217924
2022-03-01,178.32,212.64,136.22,174.9,396274
2022-03-02,428.56,440.21,420.26,423.53,685365
2022-03-03,391.99,439.6,351.62,436.35,3734342
2022-03-04,481.72,486.97,450.56,485.63,289133
2022-03-07,369.76,398.2,328.78,389.51,3121747
2022-03-08,415.12,426.79,392.92,403.08,3754208
2022-03-09,342.78,377.07,302.94,361.58,3072388
2022-03-10,144.35,177.76,134.81,142.26,4743824
2022-03-11,366.62,372.44,338.78,356.94,3340631
2022-03-14,251.05,275.01,244.21,269.15,2239046
2022-03-15,422.87,458.76,382.62,414.08,3532521
2022-03-16,218.75,266.82,183.91,223.59,1794713
2022-03-17,157.17,177.57,151.17,156.35,1638341
2022-03-18,246.29,290.21,202.23,217.21,4794077
2022-03-21,461.33,495.69,433.54,440.88,309434
2022-03-22,459.4,463.51,454.81,455.89,1952411
2022-03-23,342.86,347.26,303.26,323.62,1393088
2022-03-24,121.18,135.15,110.2,110.62,2864751
2022-03-25,288.3,330.04,280.1,298.33,2500610
2022-03-28,347.08,381.87,344.89,380.81,1168755
2022-03-29,201.29,210.16,176.58,181.06,1489285
2022-03-30,458.92,499.84,451.06,466.09,3433545
2022-03-31,348.39,396.23,325.39,378.53,101387
2022-04-01,187.89,222.99,177.87,204.62,546536
2022-04-04,330.97,367.69,329.4,331.02,4626860
2022-04-05,445.47,458.97,435.27,446.08,4041467
2022-04-06,489.05,507.74,439.23,475.7,3308453
2022-04-07,103.99,133.62,87.84,117.85,4307950
2022-04-08,496.51,533.02,487.2,494.58,4752054
2022-04-11,352.98,387.87,303.43,344.86,1695547
2022-04-12,284.8,326.85,249.92,315.96,3901550
2022-04-13,351.47,372.26,349.02,355.15,2869558
2022-04-14,394.72,401.28,355.54,388.59,3418541
2022-04-15,209.81,215.61,166.41,209.77,3191288
2022-04-18,372.2,374.74,353.36,355.99,3960993
2022-04-19,359.81,369.83,346.98,355.05,4726904
2022-04-20,257.5,273.94,223.42,260.68,3055006
2022-04-21,471.26,495.4,437.33,450.04,2170704
2022-04-22,258.1,289.89,212.04,238.79,1326579
2022-04-25,449.39,457.75,431.07,434.88,2192936
2022-04-26,106.75,154.54,104.63,143.09,4537456
2022-04-27,236.61,239.93,234.4,235.44,1439755
2022-04-28,130.62,171.49,101.57,121.06,4399558
2022-04-29,498.81,532.94,497.75,532.4,3927498
2022-05-02,147.54,191.3,132.82,139.78,2092166
2022-05-03,200.74,232.3,175.94,200.27,2386341
2022-05-04,483.31,525.49,452.49,487.02,4061844
2022-05-05,318.62,331.96,312.51,319.9,3089744
2022-05-06,299.12,330.71,292.94,304.78,2811345
2022-05-09,431.51,463.51,409.61,433.09,599564
2022-05-10,277.54,301.83,237.06,246.91,2484461
2022-05-11,253.05,283.58,240.98,279,4286119
2022-05-12,315.4,348.45,279.5,288.58,1209236
2022-05-13,466.52,475.88,457.94,459.7,2510622
2022-05-16,190.23,230.46,174.93,190.4,1118833
2022-05-17,303.34,309.45,286.65,290.76,106257
2022-05-18,180.27,227.72,167.96,221.7,4227814
2022-05-19,290.25,298.31,269.34,284.49,2946411
2022-05-20,271.91,285.53,261.64,267.84,2899349
2022-05-23,356.44,360.73,315.54,343.1,3140396
2022-05-24,446.24,452.52,399.54,436.67,2713164
2022-05-25,499.62,502.41,452.58,490.05,3113398
2022-05-26,484.56,507.63,449.73,475.26,4909633
2022-05-27,140.35,149.48,133.89,141.99,4273968
2022-05-30,128.85,144.86,112.57,119.08,2227437
2022-05-31,452.8,497.67,435.39,486.38,1403102
2022-06-01,254.57,261.37,214.17,252.53,4107951
2022-06-02,165.87,168.84,154.11,155.8,3114880
2022-06-03,200.55,219.89,176.44,207.91,271157
2022-06-06,205.77,250.37,177.72,204.79,1503523
2022-06-07,259.28,276.21,221.86,235.99,1292927
2022-06-08,391.78,414.39,354.19,413.1,3429465
2022-06-09,297.24,332.36,281.72,296.86,200276
2022-06-10,246.88,279.8,203.17,219.57,807605
2022-06-13,126.89,170.84,112.86,152.47,1524230
2022-06-14,321.52,324.56,318.97,324.28,2773691
2022-06-15,258.08,285.03,232.06,244.28,4586708
2022-06-16,226.84,236.07,185.41,221.25,389056
2022-06-17,107.11,143.06,75.46,112.86,3259051
2022-06-20,358.63,375.62,340.09,375.61,168850
2022-06-21,244.48,254.95,208.3,210.69,1222594
2022-06-22,483.64,516.87,450.39,480.6,3415500
2022-06-23,164.83,182.65,135.36,177.92,324939
2022-06-24,326.4,354.28,285.54,296.92,4438254
2022-06-27,168.27,205.97,162.47,171.56,620217
2022-06-28,455.07,459.15,435.09,458.7,2650752
2022-06-29,435.84,482.7,392.4,480.41,1277680
2022-06-30,136.53,148.65,98.56,116.69,3752770
2022-07-01,432.38,449.68,428.37,431.1,3752753
2022-07-04,271.57,302.05,248.11,256.02,4627676
2022-07-05,305.66,353.13,272.71,303.33,2144908
2022-07-06,146.47,151.67,122.01,142.09,2816320
2022-07-07,346.03,352.24,309.34,321.16,2170103
2022-07-08,429.14,470.55,418.69,448.18,2907542
2022-07-11,268.96,301.7,240.57,272.7,2866307
2022-07-12,251.69,267.54,205.35,258.76,589074
2022-07-13,299.34,312.45,274.98,287.34,1668792
2022-07-14,139.54,154.78,102.52,112.6,4357070
2022-07-15,117.19,118.98,69,97.48,4895215
2022-07-18,353.73,395.66,339.76,387.65,257742
2022-07-19,463.32,499.31,459.65,487.18,497109
2022-07-20,164.42,212.33,116.83,200.59,4906507
2022-07-21,247.64,274.02,241.87,261.87,267925
2022-07-22,156.45,176.98,107.79,170.45,4541189
2022-07-25,296.45,329.52,254.87,289.78,2867016
2022-07-26,401.64,437.47,357.37,408.83,3723119
2022-07-27,285.98,332.5,280.34,315.85,4696281
2022-07-28,110.17,141.44,74.09,109.69,218841
2022-07-29,132.95,167.39,97.96,155.59,3972625
2022-08-01,218.82,255.43,178.26,200.27,2227568
2022-08-02,228.52,274.19,211.05,211.31,4653221
2022-08-03,355.91,405.53,308.6,379.89,3475853
2022-08-04,272.97,297.86,226.03,228.17,3892759
2022-08-05,115.14,138.07,67.04,128.39,4764286
2022-08-08,453.82,474.35,444.18,465.47,1509982
2022-08-09,301.81,349.89,275.67,333.06,1078299
2022-08-10,185.67,196.93,158.77,163.86,1172466
2022-08-11,330.99,347.81,287.35,307.28,1054341
2022-08-12,482.98,520.14,465.18,466.17,636497
2022-08-15,249.24,275.54,213.95,251.92,701594
2022-08-16,355.52,390.8,306.58,318.07,471087
2022-08-17,219.26,236.76,187.38,223.81,2882696
2022-08-18,437.53,446.78,433.93,436.89,4341289
2022-08-19,201.29,213.72,161.55,204.8,2464354
2022-08-22,437.14,438.16,408.17,421.24,3321068
2022-08-23,104.35,143,58.25,109.22,3706982
2022-08-24,304.26,316.21,259.14,316.17,3040166
2022-08-25,326.2,346.02,298.07,331.67,1940378
2022-08-26,274.8,310.77,253.5,299.2,1380614
2022-08-29,102.2,113.8,76.31,82.59,1258557
2022-08-30,146.88,162.43,108.77,117.73,2474770
2022-08-31,330.37,358.84,285.91,324.43,2908015
2022-09-01,170.37,200.55,157.48,168.79,3739672
2022-09-02,461.12,507.77,450.53,485.74,4186598
2022-09-05,125.58,141.28,79.95,109.07,877984
2022-09-06,230.74,245.89,195.14,229.13,4010023
2022-09-07,349.45,386.53,309.87,347.05,1362155
2022-09-08,438.24,443.03,408.14,438.32,3786147
2022-09-09,138.93,153.7,96.38,115.84,1178652
2022-09-12,217.26,266.3,173.17,224.1,1635810
2022-09-13,193.89,232.63,156.33,202.29,3575326
2022-09-14,345.38,351.26,302.04,322.7,4436044
2022-09-15,431.42,465.46,396.64,445.78,4507963
2022-09-16,126.15,130.2,103.57,124.9,2318508
2022-09-19,323.84,346.43,278.52,329.59,553452
2022-09-20,486.59,511.11,478.65,485.73,3786127
2022-09-21,253.15,278.3,229.75,233.64,1061833
2022-09-22,479.2,513.23,471.11,501.82,4256899
2022-09-23,405.67,424.78,371.41,380.44,4386179
2022-09-26,220.46,269.09,204.43,230.13,2541949
2022-09-27,451.77,500.4,430.85,442.37,4542242
2022-09-28,103.02,146.82,96.29,140.41,1877856
2022-09-29,242.9,257.66,235.82,253.02,1143139
2022-09-30,216.34,219.31,193.77,213.14,3536638
2022-10-03,130.47,159.16,88.05,131.62,329900
2022-10-04,450.05,473.89,447.93,469.86,4301984
2022-10-05,124.79,162.99,85.22,97.88,568239
2022-10-06,178.3,206.5,165.46,201.75,1834546
2022-10-07,302.63,333.53,278.32,304.59,3609344
2022-10-10,423.41,462.11,391.01,442.98,1473857
2022-10-11,465.57,484.46,459.07,462.29,4285778
2022-10-12,359.01,395.68,314.98,390.17,279395
2022-10-13,399.97,415.46,391.31,396.42,1028792
2022-10-14,384.44,418.35,337.64,355.34,485926
2022-10-17,223.64,229.15,187.4,228.99,4932321
2022-10-18,494.85,510.93,460.74,494.58,3795142
2022-10-19,485.83,495.51,438.62,473.61,4601724
2022-10-20,435.82,440.39,386.83,420.64,3967343
2022-10-21,185.62,197.85,149.25,172.77,4472178
2022-10-24,360.46,402.06,353.38,374.94,4264616
2022-10-25,294.9,327.08,266.52,275.45,4987261
2022-10-26,251.88,286.89,214.25,222.66,3493714
2022-10-27,480.88,513.09,471.96,484.07,4173332
2022-10-28,422.71,426.9,402.09,407.14,4668502
2022-10-31,100.51,130.5,90.1,120.73,361477
2022-11-01,395.91,405.13,351.16,383.41,2154959
2022-11-02,328.77,372.56,327,360.44,4809973
2022-11-03,286.1,326.72,238.51,266,304517
2022-11-04,367.96,402.08,350.3,400.45,1488277
2022-11-07,420.62,423.29,408.83,417.02,3025675
2022-11-08,155.89,158.42,119.74,123.26,3099163
2022-11-09,320.36,340.94,290.83,308.34,905383
2022-11-10,306.99,343.53,294.57,340.37,1961937
2022-11-11,357.85,398.14,351.18,369.76,3786216
2022-11-14,153.44,199,131.76,198.61,4142147
2022-11-15,456.94,466.82,434.44,438.2,1678117
2022-11-16,203.02,238.16,163.92,163.97,3181995
2022-11-17,120.81,164.4,108.38,111.23,4671474
2022-11-18,194.2,239.29,179.24,213.5,3583443
2022-11-21,168.12,172.46,127.1,161.79,3158384
2022-11-22,194.89,207.69,193.11,203.8,2757096
2022-11-23,465.97,479.44,449.33,475.6,374558
2022-11-24,202.7,218.19,186.26,202.37,1259395
2022-11-25,289.71,312.85,284.81,308.87,3496378
2022-11-28,290.97,310.28,253.32,299.14,3516168
2022-11-29,432.86,462.47,404.15,432.03,4355358
2022-11-30,320.71,363.31,316.6,331.72,3737445
2022-12-01,120.98,138.1,108.38,133.65,1069209
2022-12-02,203.05,229.02,194.08,218.93,1205831
2022-12-05,418.27,434.96,374.63,389.22,2635311
2022-12-06,252.13,279.1,235.99,261.05,2725051
2022-12-07,143.12,172.21,119.75,128.98,1482286
2022-12-08,125.99,165.68,83.87,128.48,3546929
2022-12-09,268.01,303.46,239.6,274.53,139063
2022-12-12,191.73,207.09,176.76,181.55,4744991
2022-12-13,228.34,247.93,227.01,230.15,2333800
2022-12-14,117,139.37,89.22,108.05,3577196
2022-12-15,131.22,165.24,104.01,112.45,2408271
2022-12-16,388.55,409.32,375.05,408.98,2168861
2022-12-19,251.05,298.6,246.27,295.09,2386673
2022-12-20,214.47,263.03,178.58,215.54,4424682
2022-12-21,257.16,262.41,249.22,254.94,1722725
2022-12-22,121.38,122.47,93,109.18,1402827
2022-12-23,368.94,371.02,351.59,357.26,3666505
2022-12-26,250.41,291.34,202.4,204.35,2507425
2022-12-27,194.4,221.16,175.66,179.24,2487121
2022-12-28,297.6,344.98,287.54,298.85,822836
2022-12-29,257.19,289.95,216.46,266.84,3134429
2022-12-30,229.43,242.67,181.67,237.39,4822807
